OTU.ID	Taxon	Confidence
ASV13789	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured Chloroflexaceae bacterium	0.913112877
ASV13790	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae	0.999999977
ASV13791	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Phormidiaceae;Trichocoleus SAG 26.92;Coleofasciculus chthonoplastes EcFYyyyy00	0.764621878
ASV13792	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae	0.999999966
ASV13793	Bacteria;Gemmatimonadetes;AKAU4049;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999999886
ASV13794	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium	0.999939251
ASV13795	Bacteria;Elusimicrobia;Lineage IIa;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.830723141
ASV13796	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	0.760740928
ASV13797	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;uncultured bacterium	0.983345592
ASV13798	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;metagenome;metagenome	0.999999984
ASV13799	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;uncultured bacterium;uncultured bacterium	0.910365804
ASV13800	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium;uncultured bacterium	0.882996895
ASV13801	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured bacterium	0.953701404
ASV13802	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;uncultured Verrucomicrobia bacterium;uncultured Verrucomicrobia bacterium	0.774518662
ASV13803	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.904373145
ASV13804	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;uncultured;uncultured bacterium	0.999052474
ASV13805	Bacteria;Acidobacteria;Subgroup 6	0.999999905
ASV13806	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;Gemmatimonadetes bacterium LX87	0.91023707
ASV13807	Bacteria;Actinobacteria;Acidimicrobiia	0.999997594
ASV13808	Bacteria;FBP;metagenome;metagenome;metagenome;metagenome;metagenome	0.929727634
ASV13809	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999999963
ASV13810	Bacteria;FBP	1
ASV13811	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.881804469
ASV13812	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999919499
ASV13813	Bacteria;Chloroflexi;TK10;uncultured Chloroflexus sp.;uncultured Chloroflexus sp.;uncultured Chloroflexus sp.;uncultured Chloroflexus sp.	0.944238861
ASV13814	Bacteria;Acidobacteria;Subgroup 6	0.999999997
ASV13815	Bacteria	0.989231604
ASV13816	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera	0.995032198
ASV13817	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;Candidatus Entotheonella;uncultured bacterium	0.836915196
ASV13818	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa	0.9378608
ASV13819	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0.995514732
ASV13820	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas	0.999999977
ASV13821	Bacteria;Proteobacteria;Deltaproteobacteria	0.999994468
ASV13822	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured bacterium	0.970431915
ASV13823	Bacteria;Actinobacteria;0319-7L14;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.967731479
ASV13824	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.998302505
ASV13825	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.814360301
ASV13826	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia	0.996497667
ASV13827	Bacteria;Chloroflexi;KD4-96;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.877734062
ASV13828	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;uncultured bacterium	0.99999997
ASV13829	Bacteria;Actinobacteria;Actinobacteria;Frankiales;uncultured;uncultured bacterium;uncultured bacterium	0.74709127
ASV13830	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible genus 04;uncultured bacterium	0.893243615
ASV13831	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible genus 04;uncultured bacterium	0.93639011
ASV13832	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium	0.855841511
ASV13833	Bacteria;Chloroflexi;TK10;uncultured Chloroflexus sp.;uncultured Chloroflexus sp.;uncultured Chloroflexus sp.;uncultured Chloroflexus sp.	0.718496249
ASV13834	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.999844532
ASV13835	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Taibaiella;Taibaiella sp.	0.888086177
ASV13836	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured planctomycete;uncultured planctomycete	0.960885933
ASV13837	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium;uncultured bacterium	0.983512955
ASV13838	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium;uncultured bacterium	0.965321521
ASV13839	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781	0.999999582
ASV13840	Bacteria;Armatimonadetes;uncultured	0.99999988
ASV13841	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium;uncultured bacterium	0.987193567
ASV13842	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter	0.971870738
ASV13843	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium;uncultured bacterium	0.975679188
ASV13844	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.943195708
ASV13845	Bacteria;Bacteroidetes;Ignavibacteria;OPB56;uncultured bacterium	0.995542576
ASV13846	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.782631612
ASV13847	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured	0.99883885
ASV13848	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium	0.770518517
ASV13849	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera	0.945470266
ASV13850	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;uncultured actinobacterium;uncultured actinobacterium	0.778557762
ASV13851	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;uncultured Syntrophobacteraceae bacterium;uncultured Syntrophobacteraceae bacterium	0.845105653
ASV13852	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;FFCH9454;uncultured bacterium;uncultured bacterium	0.99328784
ASV13853	Bacteria;Chloroflexi;Ktedonobacteria;C0119;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium	0.94087004
ASV13854	Bacteria;Gemmatimonadetes;AKAU4049;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999936859
ASV13855	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;AKYG1722	0.999955957
ASV13856	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pirellula;uncultured Pasteuria sp.	0.941685263
ASV13857	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured;uncultured bacterium	0.802022693
ASV13858	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter	0.999988537
ASV13859	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured	0.986630849
ASV13860	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;uncultured;metagenome	0.997631444
ASV13861	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium	0.998085189
ASV13862	Bacteria;Actinobacteria;Nitriliruptoria;Euzebyales;Euzebyaceae;uncultured;uncultured bacterium	0.998400418
ASV13863	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured bacterium;uncultured bacterium	0.999932059
ASV13864	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999541494
ASV13865	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium;uncultured bacterium	0.86549862
ASV13866	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;uncultured Aciditerrimonas sp.;uncultured Aciditerrimonas sp.;uncultured Aciditerrimonas sp.	0.911975628
ASV13867	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;uncultured Syntrophobacteraceae bacterium;uncultured Syntrophobacteraceae bacterium	0.907674222
ASV13868	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group	0.999999942
ASV13869	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.734630732
ASV13870	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	0.999999395
ASV13871	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium	0.950653091
ASV13872	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora;uncultured bacterium	0.993986429
ASV13873	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	1
ASV13874	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group	1
ASV13875	Bacteria;Chloroflexi;TK10;uncultured Dehalococcoidia bacterium;uncultured Dehalococcoidia bacterium;uncultured Dehalococcoidia bacterium;uncultured Dehalococcoidia bacterium	0.999786328
ASV13876	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;metagenome	0.992137338
ASV13877	Bacteria;Actinobacteria;Acidimicrobiia	0.999993991
ASV13878	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured bacterium	0.982491752
ASV13879	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;uncultured bacterium;uncultured bacterium	0.786863448
ASV13880	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes	0.883995056
ASV13881	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999966675
ASV13882	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured bacterium	0.740633703
ASV13883	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0.789248906
ASV13884	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;uncultured bacterium	0.978117781
ASV13885	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.923801642
ASV13886	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999951107
ASV13887	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales	0.979770868
ASV13888	Bacteria;Acidobacteria;Subgroup 6;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.716268127
ASV13889	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium	0.714107971
ASV13890	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium	0.820154358
ASV13891	Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;uncultured;metagenome;metagenome	0.770788617
ASV13892	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.982981623
ASV13893	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);11-24;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium	0.745667806
ASV13894	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;uncultured bacterium	0.942755879
ASV13895	Bacteria;Actinobacteria;Actinobacteria;Frankiales	0.995342433
ASV13896	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.9998554
ASV13897	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured bacterium	0.999359275
ASV13898	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus misasensis	0.785495257
ASV13899	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;Blastocatella	0.890090771
ASV13900	Archaea;Euryarchaeota;Thermoplasmata;Marine Group II;uncultured archaeon;uncultured archaeon;uncultured archaeon	0.991756393
ASV13901	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;uncultured Syntrophobacterales bacterium;uncultured Syntrophobacterales bacterium	0.924060039
ASV13902	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae	0.999999994
ASV13903	Bacteria;Armatimonadetes;uncultured;metagenome;metagenome;metagenome;metagenome	0.90944985
ASV13904	Archaea;Euryarchaeota;Thermoplasmata	0.999766095
ASV13905	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.974424251
ASV13906	Bacteria;FBP;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.97903497
ASV13907	Bacteria;Chloroflexi;Ktedonobacteria;C0119;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999942327
ASV13908	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata;uncultured bacterium	0.962204666
ASV13909	Bacteria;Acidobacteria;Subgroup 17;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.740633298
ASV13910	Bacteria;Actinobacteria;0319-7L14	0.999990932
ASV13911	Bacteria;Rokubacteria;NC10;Rokubacteriales;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.996056178
ASV13912	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19	0.999999822
ASV13913	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria	0.979817521
ASV13914	Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.973157983
ASV13915	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.984113746
ASV13916	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae	0.999999993
ASV13917	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae	0.924843671
ASV13918	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;Sporocytophaga	0.977586512
ASV13919	Bacteria;Gemmatimonadetes;S0134 terrestrial group;uncultured Gemmatimonadetes bacterium;uncultured Gemmatimonadetes bacterium;uncultured Gemmatimonadetes bacterium;uncultured Gemmatimonadetes bacterium	0.852303607
ASV13920	Bacteria;Chloroflexi;Anaerolineae;SBR1031	0.994643743
ASV13921	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;uncultured bacterium	0.770994362
ASV13922	Bacteria;Armatimonadetes;uncultured	0.996851116
ASV13923	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999999778
ASV13924	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.973910515
ASV13925	Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus	0.998938145
ASV13926	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);11-24;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium	0.741477069
ASV13927	Bacteria;Cyanobacteria;Sericytochromatia;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.980576354
ASV13928	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999938576
ASV13929	Bacteria;Planctomycetes;Planctomycetacia;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999828072
ASV13930	Bacteria	0.999986046
ASV13931	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;uncultured bacterium;uncultured bacterium	0.733467627
ASV13932	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;uncultured;uncultured bacterium;uncultured bacterium	0.793482326
ASV13933	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium	0.870109513
ASV13934	Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.995561912
ASV13935	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;uncultured actinobacterium;uncultured actinobacterium	0.766106339
ASV13936	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.999579518
ASV13937	Bacteria;FBP;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.945660788
ASV13938	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999936648
ASV13939	Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;uncultured bacterium;uncultured bacterium	0.911003347
ASV13940	Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;metagenome;metagenome;metagenome;metagenome	0.992573153
ASV13941	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;Litorilinea;uncultured Chloroflexi bacterium	0.996415043
ASV13942	Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.999522325
ASV13943	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;metagenome	0.844151323
ASV13944	Bacteria	0.999998426
ASV13945	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium	0.768264475
ASV13946	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.860584466
ASV13947	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.981192795
ASV13948	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	0.999968722
ASV13949	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.956956901
ASV13950	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;uncultured	0.878377393
ASV13951	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;Gemmatimonadetes bacterium LX87	0.997216419
ASV13952	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;unidentified;unidentified	0.99831597
ASV13953	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured	0.99318565
ASV13954	Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;uncultured gamma proteobacterium;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0.986072211
ASV13955	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured Chloroflexaceae bacterium	0.889585145
ASV13956	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;AKYG1722	1
ASV13957	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0.843217875
