OTU ID	N1.Rhizo	N10.Rhizo	N11.Rhizo	N12.Rhizo	N13.Rhizo	N14.Rhizo	N15.Rhizo	N16.Rhizo	N17.Rhizo	N18.Rhizo	N19.Rhizo	N2.Rhizo	N20.Rhizo	N21.Rhizo	N22.Rhizo	N23.Rhizo	N24.Rhizo	N25.Rhizo	N26.Rhizo	N27.Rhizo	N28.Rhizo	N29.Rhizo	N3.Rhizo	N30.Rhizo	N31.Rhizo	N32.Rhizo	N33.Rhizo	N34.Rhizo	N35.Rhizo	N36.Rhizo	N37.Rhizo	N38.Rhizo	N39.Rhizo	N4.Rhizo	N40.Rhizo	N41.Rhizo	N42.Rhizo	N43.Rhizo	N44.Rhizo	N45.Rhizo	N46.Rhizo	N47.Rhizo	N48.Rhizo	N49.Rhizo	N5.Rhizo	N50.Rhizo	N51.Rhizo	N52.Rhizo	N53.Rhizo	N54.Rhizo	N55.Rhizo	N56.Rhizo	N57.Rhizo	N58.Rhizo	N59.Rhizo	N6.Rhizo	N60.Rhizo	N61.Rhizo	N62.Rhizo	N63.Rhizo	N64.Rhizo	N65.Rhizo	N66.Rhizo	N67.Rhizo	N68.Rhizo	N7.Rhizo	N8.Rhizo	N9.Rhizo
ASV77	109	66	155	72	46	87	41	369	18	44	109	17	80	95	33	49	30	68	127	12	322	17	19	151	34	31	10	58	18	193	229	83	90	64	22	145	54	99	142	208	1	103	13	60	84	158	19	28	25	278	95	141	30	24	46	123	29	53	35	46	48	197	11	43	197	49	13	105
ASV770	0	4	0	2	8	2	7	19	0	0	1	3	4	0	0	0	1	4	0	0	3	3	2	6	0	0	0	0	0	4	0	0	0	0	4	0	16	0	7	0	0	0	0	0	22	2	0	0	7	0	5	3	1	0	0	60	0	11	3	14	0	0	0	66	9	0	14	0
ASV771	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	1	5	0	0	0	1	0	18	0	0	1	0	0	0	0	0	0	1	0	0	24	0	1	29	0	39	0	0	0	0	0	1	38	0	0	22	1	0	6	13	0	0	0	0	0	0	0	22
ASV772	0	0	0	1	0	0	6	1	0	0	0	0	6	19	0	1	0	0	0	0	0	0	0	0	2	0	0	0	13	1	1	0	1	0	0	0	1	0	0	1	0	0	1	8	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	160	1	0	0	0
ASV773	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	8	4	0	0	1	0	3	6	1	16	0	8	0	0	0	0	0	0	1	65	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	204	0
ASV774	0	0	0	0	274	0	0	0	0	0	0	0	1	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV775	0	0	0	11	12	0	0	0	3	0	0	0	18	0	0	0	3	7	5	0	0	2	7	0	1	0	0	2	4	0	0	0	1	0	0	0	0	11	0	1	0	0	0	0	0	32	0	0	8	0	24	0	9	0	4	0	0	0	0	0	0	0	0	0	13	0	0	1
ASV776	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0
ASV777	0	0	0	0	7	0	0	63	0	0	0	0	0	0	0	5	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	32	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
ASV778	0	1	0	0	0	4	0	0	0	0	0	0	7	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	186	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ASV779	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	130	0	17	0	0	29	0	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV78	0	1709	0	0	0	74	0	53	1	0	0	0	0	0	0	0	0	0	0	1	99	1	0	0	1	0	0	0	10	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	3046	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV780	11	0	8	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	24	0	0	3	0	0	0	0	5	27	1	0	0	0	0	8	1	0	1	0	0	0	0	0	0	0	7	0	0	32	0	0	0	0	0	1	10	0	0	0	0	0	12	0	0
ASV781	0	0	29	0	0	0	6	0	0	4	0	1	12	35	0	0	0	3	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	7	5	0	1	0	0	0	0	0	92	0	2	0	0	0	0	4	0	0	0	8	2	0	0	0	0	0	0	0	4	0	1	0	1
ASV782	0	0	3	14	0	1	5	0	22	0	0	0	0	4	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	1	0	2	9	99	0	0	0	0	0	7	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV783	1	10	2	3	1	3	1	7	0	0	3	0	0	4	1	0	4	2	9	1	6	15	0	1	0	0	2	0	0	44	4	0	0	2	2	0	0	12	9	21	0	1	0	1	0	0	8	0	0	0	4	0	0	4	0	19	0	0	4	1	4	0	0	3	6	0	0	6
ASV784	0	0	0	0	0	0	0	0	0	13	0	0	0	18	0	7	0	0	15	8	0	0	0	0	0	5	0	0	8	0	0	1	0	0	0	0	0	0	0	19	12	16	10	0	0	0	11	0	11	0	0	0	0	0	0	0	1	0	0	5	0	6	2	0	1	0	0	0
ASV785	0	4	0	6	0	0	0	0	0	0	0	0	0	10	0	1	0	4	3	1	33	0	15	0	0	3	0	0	0	0	0	0	0	0	0	7	10	0	0	76	6	8	12	0	0	0	6	2	4	2	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
ASV786	0	3	0	0	2	0	0	0	1	1	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV787	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	14	66	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	67	0	0	0	0	0	0
ASV788	0	0	0	0	42	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	8	0	84	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	3	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0
ASV789	86	3	0	0	2	0	3	2	0	0	25	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	2	6	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	2	0	5	22
ASV79	5869	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	2	25	0	3	0	2	1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	2	39	0	0	0	22	0	2	0	0	1	0	0	0	0	0	0	2
ASV790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV791	0	1	0	4	48	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	2	0	2	0	3	0	0	4	0	0	0	0	8	0	3	1	8	0	2	0	0	0	0	3	41	21	0	1	0	0	0	0	0	15	3	2	0	0	5	1	0	0	0	0	0	3	0	0
ASV792	0	0	0	0	0	0	1	0	0	9	0	0	0	0	26	0	65	0	0	0	20	0	0	0	15	14	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ASV793	3	0	17	11	0	0	1	0	2	0	6	2	7	36	0	0	0	0	0	0	2	0	0	0	0	7	0	0	1	0	0	0	0	3	0	0	0	2	0	7	0	1	0	31	0	0	0	0	2	6	0	0	0	3	33	0	2	0	0	0	0	1	3	0	0	0	0	0
ASV794	7	0	0	0	0	8	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
ASV795	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	1	0	0	0	14	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	30	0	0	77	0	0	17	0	2	0	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	17	0	0
ASV796	0	34	1	0	0	15	0	16	0	0	9	5	0	19	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	4	0	0	0	8	0	0	0	0	0	0	10	0	2	0	0	0	31	9	0	0	3	1	5	14	0	0	0	0	0	3	0	0	0	3	0
ASV797	0	0	0	0	1	6	13	3	7	0	1	10	40	0	0	0	0	1	0	0	1	0	0	1	1	53	0	4	0	3	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	9	0	0	4	1	0	0	0	0	2	2	0	0	0	0	3	0	0	60	5	0	1	0
ASV798	17	3	1	0	0	5	0	1	0	1	0	0	0	12	0	3	0	0	1	2	22	0	5	3	0	0	0	0	6	14	0	0	0	12	1	0	0	3	0	0	0	4	0	10	6	3	6	0	11	0	1	10	0	1	1	25	9	0	1	1	1	0	0	7	2	1	12	11
ASV799	0	0	0	0	0	0	0	4	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ASV8	385	272	164	684	1222	332	806	641	8354	1504	345	81	1029	1355	555	255	114	441	137	448	669	307	1508	419	245	63	687	994	967	436	452	212	12	1339	147	20	1	416	29	24	10	27	4	84	258	177	18	2	79	24	69	209	246	68	209	1021	45	274	131	92	47	76	5	30	311	1034	1195	1051
ASV80	62	34	43	97	124	133	60	359	122	229	65	13	156	165	36	48	37	61	87	114	100	54	1368	86	68	16	17	36	50	47	105	34	32	40	60	37	52	66	107	96	31	23	5	236	73	49	89	2	101	33	48	85	98	241	91	103	61	38	142	82	67	88	21	68	115	82	45	201
ASV800	1	14	0	0	3	0	0	0	0	0	0	0	0	1	0	0	7	7	0	0	2	6	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	24	0	0	0	0	0	0	2	0	26	16	0	41
ASV801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	65	0	0	0	0	0	0	0	0	139	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	89	0	0	0	0	0	0	0	0	0	0
ASV802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	200	0	0	0	0	10	0	0	0
ASV803	2	93	0	0	3	29	10	1	1	2	0	6	28	9	0	1	0	1	0	0	0	0	0	0	0	1	0	0	15	1	2	1	0	1	0	0	0	1	3	1	0	0	1	0	0	2	0	0	1	0	4	5	1	1	3	42	10	1	0	0	0	0	0	7	8	1	0	19
ASV804	0	5	4	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	1	1	0	1	1	2	2	0	0	0	0	27	0	9	0	1	0	4	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	5	27	0	6	0	0	0	0	0	0	1	76	4
ASV805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV806	0	0	0	0	40	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	8	1	0	0	0	3	128	0	0	0	3	0	0	0	0	0	0	0	0	0
ASV807	0	0	0	0	0	0	0	1	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	35	0	3	0	0	5	0	9	0	0	0	2	1	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	38	0	0	0	0	0	0	0
ASV808	0	0	0	11	2	8	4	0	0	21	1	0	0	4	1	0	0	6	0	2	0	9	7	0	0	9	13	0	0	32	0	2	6	0	1	1	0	0	0	15	0	0	0	0	5	0	0	3	0	0	0	0	1	0	0	3	0	5	0	3	0	0	0	0	0	1	0	10
ASV809	0	1	4	0	0	6	2	2	2	0	1	0	0	0	0	0	0	1	0	4	0	0	0	13	0	0	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	3	0	181	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0
ASV81	0	45	2	9	137	31	2	8	3	2	0	1017	133	60	1	14	3	0	0	12	2	33	6	0	4	8	16	178	10	13	9	9	1	1	264	37	11	7	43	1	0	13	0	14	29	123	0	0	51	0	19	47	3	76	489	18	2	50	3	7	1649	1	1	77	51	0	50	18
ASV810	0	54	0	0	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV811	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	73	0	0	129	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV812	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	14	2	0	0	114	0	0	0	1	0	0	25	0	0	0	0	1	133	0	0	0	2	0	0	0	0	46	0	27	5	0
ASV813	0	1	0	0	1	0	1	0	0	0	0	0	8	0	0	4	9	1	9	0	46	4	0	11	0	0	3	0	2	4	0	1	1	0	7	0	0	0	5	0	0	0	0	0	0	0	0	4	0	46	0	24	0	1	0	5	0	0	0	3	0	0	0	0	0	1	0	2
ASV814	3	11	0	0	28	4	11	0	24	0	10	0	6	13	0	0	0	0	0	3	23	0	2	0	0	0	0	0	2	7	15	1	0	0	0	2	10	3	0	8	0	0	17	4	0	1	0	0	4	0	5	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	8	0
ASV815	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0
ASV816	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV818	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	60	0	0	116
ASV819	1	0	0	195	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0
ASV82	74	2	159	144	521	40	28	2	3	19	98	1	2	101	0	3	9	170	0	242	250	16	43	23	124	9	14	15	32	252	61	40	1	153	18	51	58	55	102	2	1	158	27	170	30	18	365	0	0	52	17	166	12	10	13	148	141	5	5	29	13	25	229	207	73	14	20	240
ASV820	0	0	2	0	24	0	0	0	34	63	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV821	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	30	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	1	0	0	34	1	0	0	0	0	0	5	0	0	0	16	4	0	0	4	3	1	0	0	44	0	1	0
ASV822	0	0	12	0	0	0	13	0	0	5	0	0	24	4	0	2	0	23	0	0	11	0	0	0	1	0	0	0	3	0	0	1	6	5	0	0	0	1	0	42	0	0	0	0	0	3	0	0	1	85	0	2	0	0	0	0	1	0	2	0	0	0	2	0	21	2	0	0
ASV823	0	3	6	3	0	0	0	0	7	12	3	0	8	10	0	0	1	3	5	2	1	0	1	9	1	0	1	0	0	10	0	8	0	4	0	0	48	4	0	13	0	10	0	23	3	2	0	0	0	1	0	1	1	5	5	1	6	0	13	7	1	0	2	15	11	1	5	29
ASV824	1	0	0	0	1	0	2	0	0	2	0	0	0	0	0	1	6	1	0	0	42	1	0	0	4	0	0	0	3	13	0	0	0	0	0	0	1	6	1	0	0	1	0	0	0	0	0	0	1	0	0	12	0	0	0	4	0	0	0	0	6	0	0	0	59	9	0	0
ASV825	0	0	0	1	1	3	2	11	0	0	2	0	0	4	14	0	8	0	3	5	6	9	8	0	1	8	3	0	0	13	0	0	0	0	3	0	0	1	1	0	3	2	2	0	0	0	0	0	0	0	0	0	1	0	0	27	0	2	4	0	0	0	0	0	0	0	0	1
ASV826	0	0	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	93	0	0	0	0	0	0
ASV827	0	9	0	9	0	6	3	0	0	0	5	0	6	14	1	2	4	2	1	25	12	0	0	4	0	1	4	2	0	0	0	2	2	8	0	3	6	0	0	14	0	3	0	0	2	0	0	0	0	0	0	0	5	2	0	9	3	0	1	4	0	10	4	5	1	9	2	0
ASV828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	232	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
ASV829	0	0	0	0	0	2	0	0	1	0	0	183	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV83	10	48	36	1	297	61	4	3	5	6	7	7	49	1	20	22	73	80	37	6	13	505	1866	15	6	8	5	9	192	4	19	2	42	0	242	23	1	33	37	8	3	10	0	26	52	28	5	0	77	99	19	30	2	23	27	27	499	2	20	96	1	3	123	28	398	22	25	442
ASV830	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	11	0	0	0	0	5	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	11	0	350	0	13	0	0	0	0	62	0	0	0	0	0	8	1	0
ASV832	10	0	0	40	0	0	2	4	5	1	0	0	0	12	1	0	0	1	0	17	12	1	5	3	1	1	2	0	0	2	0	1	5	0	0	5	12	2	5	0	14	0	4	0	1	1	1	2	0	0	0	1	0	0	5	7	0	8	0	1	2	25	0	0	4	0	0	10
ASV833	1	1	0	0	1	7	0	0	0	0	0	0	0	5	0	0	2	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	3	0	7	1	0	0	81	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0
ASV834	0	0	4	0	0	4	0	0	0	0	4	0	6	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	15	0	4	0	0	3	15	6	0	0	2	0	5	30	1	0	0	3	0	0	0	9	0	0	0	4	20	5	4	14
ASV835	0	0	0	0	2	4	2	0	1	0	0	0	2	0	0	0	0	1	0	2	2	0	0	0	0	23	8	0	0	7	10	0	0	0	0	0	0	0	0	3	0	17	0	0	3	6	0	8	0	0	6	0	0	0	0	0	18	44	0	2	4	0	0	1	0	0	0	10
ASV836	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0
ASV837	0	0	0	0	10	5	0	0	0	7	0	0	9	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	3	0	0	12	0	3	0	0	0	0	0	0	0	1	0	0	54	0	0	0	0	0	0	0	0	14	26	8	1	0
ASV838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0
ASV84	43	614	0	13	503	70	0	1	60	639	81	0	0	0	165	0	2	8	176	178	0	40	0	19	0	405	28	20	0	0	8	97	0	311	51	16	121	20	0	1	0	0	0	0	163	4	0	21	0	1	0	1	1133	159	0	95	0	12	35	147	0	0	2	0	640	95	0	36
ASV840	0	5	3	2	0	13	1	0	0	0	0	0	0	12	0	0	0	0	0	11	6	3	0	0	2	0	1	5	0	22	0	2	0	0	14	12	4	0	7	0	0	2	0	2	0	3	0	0	0	0	2	0	9	2	9	6	1	0	0	0	0	3	4	5	4	1	0	4
ASV841	0	0	0	0	0	0	0	8	0	0	26	5	0	0	0	25	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	1	2	0	0	1	0	0	26	0	0	0	0	0	44	0	0	0	0	0	1	0	1	0	0	0	8	4	0	0	3	0	0	3	0	0
ASV842	0	0	3	0	7	4	1	8	0	0	0	0	1	20	0	2	0	0	0	15	7	0	13	1	19	0	0	0	1	2	4	0	0	0	2	0	0	3	5	0	0	17	0	6	2	0	2	0	0	0	2	0	0	0	3	3	6	0	10	6	0	0	0	1	5	1	0	2
ASV843	0	0	0	0	0	0	0	0	0	0	0	0	0	152	100	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	34	0	0	0	0	0	20	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV844	0	2	0	1	0	0	7	11	5	0	1	0	2	0	0	1	10	0	2	4	10	1	6	0	1	0	2	0	4	5	1	35	0	0	7	7	0	1	3	0	3	3	0	0	0	4	3	0	5	0	0	0	12	0	0	8	4	2	6	1	2	17	2	0	7	26	0	4
ASV845	7	3	3	0	0	0	0	10	0	0	2	2	0	21	0	31	0	0	0	1	0	0	0	5	0	28	0	0	0	0	25	0	0	16	0	0	1	2	2	1	13	0	0	2	0	4	12	0	3	0	0	0	0	0	5	0	2	24	0	0	0	1	0	0	0	0	3	0
ASV846	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV847	11	0	0	0	5	10	6	5	1	6	0	0	3	1	5	2	22	9	0	1	19	2	2	0	72	8	2	3	0	10	19	1	6	0	166	46	0	0	28	162	3	6	0	6	23	0	5	3	0	29	0	0	2	0	1	0	1	4	0	2	8	3	0	3	0	6	0	0
ASV848	0	0	0	15	18	1	3	0	0	0	0	0	54	0	0	0	2	0	0	0	0	0	0	0	2	0	0	3	21	1	0	0	0	1	0	0	1	5	7	0	0	0	0	3	33	0	0	0	4	0	0	21	0	1	0	0	0	0	1	8	0	0	0	5	12	6	0	0
ASV849	0	188	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
ASV85	2337	0	0	0	0	0	0	0	1	0	1	0	2	1	2	0	0	285	0	0	0	8	1922	13	0	1	0	0	0	0	0	141	0	0	0	0	0	4	0	49	0	1	0	31	1	0	1	0	0	1	0	0	5	0	1	21	0	1	2	1	0	0	0	0	0	0	0	0
ASV850	0	0	2	139	16	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	12	6	0	0	0	1	1	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV851	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV852	0	0	0	0	0	0	0	0	0	0	47	9	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0
ASV853	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	1	0	0	4	0	5	3	25	18	0	0	0	0	8	0	0	0	0	14	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	6	3	0	0	0	0	0	0	1	1	0
